,Airplane,Automobile,Bird,Cat,Deer,Dog,Frog,Horse,Ship,Truck
0.4453278183937073,505,460,519,486,519,488,519,486,520,498
0.4381522238254547,0,0,0,0,0,0,0,0,0,0
0.4352101683616638,0,0,0,0,0,0,0,0,0,0
0.422217458486557,505,460,517,485,516,488,517,486,520,498
0.4161396920681,504,460,517,486,519,488,519,486,520,498
0.4095015525817871,108,168,242,240,352,237,371,279,115,180
0.40090832114219666,0,0,0,0,0,0,0,0,0,0
0.3923177123069763,505,460,519,486,519,488,519,486,520,498
0.3855583667755127,0,0,0,0,0,0,0,0,0,0
0.3822612166404724,104,58,115,60,21,62,27,49,128,60
0.3768007159233093,505,460,519,486,519,488,519,486,520,498
0.3743944466114044,388,440,418,441,480,435,494,444,464,487
0.361602246761322,0,0,0,0,0,0,0,0,0,0
0.36008983850479126,0,0,0,0,0,0,0,0,0,0
0.3557300567626953,0,0,0,0,0,0,0,0,0,0
0.35243546962738037,0,0,0,0,0,0,0,0,0,0
0.3479956090450287,0,0,0,0,0,0,0,0,0,0
0.3429490327835083,64,47,39,65,34,35,41,46,66,71
0.33844006061553955,1,0,0,1,1,0,0,1,0,0
0.32983025908470154,0,0,0,0,0,0,0,0,0,0
0.3265402317047119,0,0,0,0,0,0,0,0,0,0
0.31908348202705383,0,0,0,0,0,0,0,0,0,0
0.3111799657344818,0,0,0,0,0,0,0,0,0,0
0.3063718378543854,293,196,264,241,141,234,164,209,240,222
0.3007107377052307,0,0,0,0,0,0,0,0,0,0
0.29879382252693176,0,0,0,0,0,0,0,0,0,0
0.2928730845451355,100,151,144,165,103,219,119,142,103,178
0.2872929275035858,505,460,518,486,519,488,519,486,520,498
0.2857096195220947,0,0,0,0,0,0,0,0,0,0
0.2757963538169861,4,0,1,0,0,0,1,1,0,0
0.2743794620037079,0,0,0,0,0,0,0,0,0,0
0.27280354499816895,10,3,11,16,5,20,8,15,2,3
0.2709619104862213,0,0,0,0,0,0,0,0,0,0
0.26880916953086853,0,0,0,0,0,0,0,0,0,0
0.26458990573883057,162,75,121,107,52,88,62,60,120,75
0.26158997416496277,0,0,0,0,0,0,0,0,0,0
0.2524648904800415,0,0,0,0,0,0,0,0,0,0
0.25119009613990784,0,0,0,0,0,0,0,0,0,0
0.24863865971565247,0,0,0,0,0,0,0,0,0,0
0.2469828575849533,0,0,0,0,0,0,0,0,0,0
0.24335287511348724,0,0,0,0,0,0,0,0,0,0
0.23931172490119934,0,0,0,0,0,0,0,0,0,0
0.2367950677871704,0,0,0,0,0,0,0,0,0,0
0.23264916241168976,0,0,0,0,0,0,0,0,0,0
0.22849540412425995,0,0,0,0,0,0,0,0,0,0
0.2279142290353775,0,0,0,0,0,0,0,0,0,0
0.22263891994953156,0,0,0,0,0,0,0,0,0,0
0.21867002546787262,0,0,0,0,0,0,0,0,0,0
0.2160412222146988,0,0,0,0,0,0,0,0,0,0
0.21343247592449188,0,0,0,0,0,0,0,0,0,0
0.21242740750312805,0,0,0,0,0,0,0,0,0,0
0.21025311946868896,0,0,0,0,0,0,0,0,0,0
0.20541638135910034,0,0,0,0,0,0,0,0,0,0
0.20096944272518158,0,0,0,0,0,0,0,0,0,0
0.20038838684558868,0,0,0,0,0,0,0,0,0,0
0.19720594584941864,0,0,0,0,0,0,0,0,0,0
0.193977490067482,0,0,0,0,0,0,0,0,0,0
0.19258272647857666,0,0,0,0,0,0,0,0,0,0
0.19065700471401215,0,0,0,0,0,0,0,0,0,0
0.1898173689842224,0,0,0,0,0,0,0,0,0,0
0.18660703301429749,0,0,0,0,0,0,0,0,0,0
0.18215230107307434,0,0,0,0,0,0,0,0,0,0
0.18019165098667145,0,0,0,0,0,0,0,0,0,0
0.1785394251346588,0,0,0,0,0,0,0,0,0,0
0.17308038473129272,0,0,0,0,0,0,0,0,0,0
0.17080573737621307,0,0,0,0,0,0,0,0,0,0
0.17030154168605804,0,0,0,0,0,0,0,0,0,0
0.1665460765361786,0,0,0,0,0,0,0,0,0,0
0.1637963056564331,0,0,0,0,0,0,0,0,0,0
0.16156253218650818,0,0,0,0,0,0,0,0,0,0
0.1592777818441391,0,0,0,0,0,0,0,0,0,0
0.15800771117210388,0,0,0,0,0,0,0,0,0,0
0.15498289465904236,0,0,0,0,0,0,0,0,0,0
0.15283265709877014,0,0,0,0,0,0,0,0,0,0
0.1521974354982376,0,0,0,0,0,0,0,0,0,0
0.14760097861289978,0,0,0,0,0,0,0,0,0,0
0.14469851553440094,0,0,0,0,0,0,0,0,0,0
0.14259083569049835,0,0,0,0,0,0,0,0,0,0
0.14169415831565857,0,0,0,0,0,0,0,0,0,0
0.14028368890285492,0,0,0,0,0,0,0,0,0,0
0.13887518644332886,0,0,0,0,0,0,0,0,0,0
0.13539953529834747,0,0,0,0,0,0,0,0,0,0
0.13291263580322266,0,0,0,0,0,0,0,0,0,0
0.12570612132549286,0,0,0,0,0,0,0,0,0,0
0.1250045895576477,0,0,0,0,0,0,0,0,0,0
0.12402370572090149,0,0,0,0,0,0,0,0,0,0
0.12087665498256683,0,0,0,0,0,0,0,0,0,0
0.11796338111162186,0,0,0,0,0,0,0,0,0,0
0.11307533830404282,0,0,0,0,0,0,0,0,0,0
0.11233925819396973,0,0,0,0,0,0,0,0,0,0
