,Airplane,Automobile,Bird,Cat,Deer,Dog,Frog,Horse,Ship,Truck
0.24557135999202728,0,0,0,0,0,0,0,0,0,0
0.24379558861255646,0,0,0,0,0,0,0,0,0,0
0.24278119206428528,0,0,0,0,0,0,0,0,0,0
0.2420445680618286,0,0,0,0,0,0,0,0,0,0
0.23964767158031464,0,0,0,0,0,0,0,0,0,0
0.23867827653884888,0,0,0,0,0,0,0,0,0,0
0.23766814172267914,0,0,0,0,0,0,0,0,0,0
0.23630277812480927,0,0,0,0,0,0,0,0,0,0
0.23481926321983337,0,0,0,0,0,0,0,0,0,0
0.2339831292629242,0,0,0,0,0,0,0,0,0,0
0.2306458204984665,0,0,0,0,0,0,0,0,0,0
0.2294834852218628,0,0,0,0,0,0,0,0,0,0
0.22827176749706268,0,0,0,0,0,0,0,0,0,0
0.2272883504629135,0,0,0,0,0,0,0,0,0,0
0.22560197114944458,0,0,0,0,0,0,0,0,0,0
0.2248542457818985,0,0,0,0,0,0,0,0,0,0
0.22263193130493164,0,0,0,0,0,0,0,0,0,0
0.22225411236286163,0,0,0,0,0,0,0,0,0,0
0.22044964134693146,0,0,0,0,0,0,0,0,0,0
0.2172193080186844,0,0,0,0,0,0,0,0,0,0
0.21634551882743835,0,0,0,0,0,0,0,0,0,0
0.21456080675125122,0,0,0,0,0,0,0,0,0,0
0.21274752914905548,0,0,0,0,0,0,0,0,0,0
0.21206782758235931,0,0,0,0,0,0,0,0,0,0
0.2096620351076126,0,0,0,0,0,0,0,0,0,0
0.20925231277942657,0,0,0,0,0,0,0,0,0,0
0.20728276669979095,0,0,0,0,0,0,0,0,0,0
0.2051301896572113,0,0,0,0,0,0,0,0,0,0
0.2033601999282837,0,0,0,0,0,0,0,0,0,0
0.20203447341918945,0,0,0,0,0,0,0,0,0,0
0.200269877910614,0,0,0,0,0,0,0,0,0,0
0.19945740699768066,0,0,0,0,0,0,0,0,0,0
0.19739988446235657,0,0,0,0,0,0,0,0,0,0
0.1946393996477127,0,0,0,0,0,0,0,0,0,0
0.19294066727161407,0,0,0,0,0,0,0,0,0,0
0.19190695881843567,0,0,0,0,0,0,0,0,0,0
0.19117942452430725,0,0,0,0,0,0,0,0,0,0
0.188152477145195,0,0,0,0,0,0,0,0,0,0
0.18778885900974274,0,0,0,0,0,0,0,0,0,0
0.18484430015087128,0,0,0,0,0,0,0,0,0,0
0.1822817474603653,0,0,0,0,0,0,0,0,0,0
0.1789538711309433,0,0,0,0,0,0,0,0,0,0
0.17653889954090118,0,0,0,0,0,0,0,0,0,0
0.17324060201644897,0,0,0,0,0,0,0,0,0,0
0.17163652181625366,0,0,0,0,0,0,0,0,0,0
0.16968156397342682,0,0,0,0,0,0,0,0,0,0
0.16776956617832184,0,0,0,0,0,0,0,0,0,0
